Player,Age,Year,Tm,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_per36,GS_per36,MP_per36,FG_per36,FGA_per36,3P_per36,3PA_per36,2P_per36,2PA_per36,FT_per36,FTA_per36,ORB_per36,DRB_per36,TRB_per36,AST_per36,STL_per36,BLK_per36,TOV_per36,PF_per36,PTS_per36,Cluster,PC1,PC2,PC3
Lonnie Walker IV,24,2023,LAL,SG,56,32,1297,236,527,91,249,145,278,91,106,14,95,109,64,30,17,46,71,654,1.5543562066306862,0.8882035466461063,36.0,6.550501156515034,14.627602158828065,2.525828835774865,6.911333847340015,4.024672320740169,7.716268311488049,2.525828835774865,2.942174248265227,0.38858905165767155,2.636854279105628,3.0254433307633,1.7764070932922127,0.8326908249807248,0.471858134155744,1.2767925983037778,1.9707016191210485,18.1526599845798,0,-0.7534410312736498,-1.9376550634164122,-0.8880213974083908
Lonzo Ball,23,2021,NOP,PG,55,55,1747,290,700,172,455,118,245,50,64,33,230,263,316,82,31,123,103,802,1.1333714939896966,1.1333714939896966,36.0,5.975958786491128,14.42472810532341,3.544361763022324,9.376073268460217,2.431597023468804,5.048654836863194,1.0303377218088152,1.3188322839152833,0.680022896393818,4.73955352032055,5.419576416714368,6.511734401831712,1.6897538637664569,0.6388093875214653,2.534630795649685,2.122495706926159,16.526617057813393,0,-0.798024870973019,-2.4913417674017984,-0.299785231105339
Lonzo Ball,24,2022,CHI,PG,35,35,1212,162,383,110,260,52,123,21,28,35,155,190,178,64,31,82,85,455,1.0396039603960396,1.0396039603960396,36.0,4.811881188118813,11.376237623762377,3.2673267326732676,7.7227722772277225,1.5445544554455446,3.6534653465346536,0.6237623762376239,0.8316831683168316,1.0396039603960396,4.603960396039604,5.643564356435644,5.287128712871287,1.900990099009901,0.9207920792079208,2.4356435643564356,2.5247524752475248,13.514851485148515,0,-2.360785521160195,-1.3443558883195295,-2.1528340995088064
Lou Williams,34,2021,ATL,PG,66,4,1423,265,646,69,173,196,473,150,173,21,117,138,225,47,6,108,62,749,1.6697118763176388,0.10119465917076599,36.0,6.704146170063247,16.342937456078705,1.7456078706957134,4.376669009135629,4.958538299367533,11.966268446943078,3.794799718903725,4.376669009135629,0.5312719606465215,2.959943780744905,3.491215741391427,5.692199578355587,1.1890372452565003,0.15179198875614897,2.732255797610682,1.5685172171468726,18.94869992972593,2,1.3224204666198565,-1.7976465428935857,-1.3252237277406498
Luguentz Dort,21,2021,OKC,SG,52,52,1543,247,639,113,329,134,310,122,164,38,151,189,88,45,19,79,134,729,1.2132209980557356,1.2132209980557356,36.0,5.762799740764744,14.908619572261827,2.6364225534672716,7.675955930006481,3.1263771872974724,7.232663642255347,2.846403110823072,3.8263123784834736,0.8865845755022682,3.52300712896954,4.409591704471808,2.053143227478937,1.0499027867790018,0.4432922877511341,1.8431626701231367,3.1263771872974724,17.00842514581983,0,-0.4507322001191587,-1.409616956075196,-0.6682576437252706
Luguentz Dort,22,2022,OKC,SG,51,51,1665,293,726,130,391,163,335,161,191,38,174,212,88,46,18,88,149,877,1.1027027027027028,1.1027027027027028,36.0,6.335135135135135,15.697297297297297,2.810810810810811,8.454054054054055,3.5243243243243243,7.243243243243243,3.481081081081081,4.129729729729729,0.8216216216216217,3.7621621621621624,4.583783783783783,1.9027027027027026,0.9945945945945946,0.3891891891891892,1.9027027027027026,3.221621621621622,18.962162162162162,0,0.1707155865975612,-1.6356420413985078,-0.7090020111713049
Luguentz Dort,23,2023,OKC,SF,74,73,2272,339,873,135,409,204,464,200,259,128,216,344,154,75,23,92,243,1013,1.1725352112676055,1.1566901408450705,36.0,5.371478873239437,13.83274647887324,2.1390845070422535,6.480633802816901,3.2323943661971835,7.352112676056338,3.169014084507042,4.10387323943662,2.028169014084507,3.4225352112676055,5.450704225352112,2.440140845070423,1.1883802816901408,0.3644366197183099,1.4577464788732395,3.850352112676056,16.051056338028168,0,-0.2840284781794969,-0.47602232180417253,1.7857609648986985
Luguentz Dort,25,2024,OKC,SF,71,71,2073,258,593,170,413,88,180,33,46,89,204,293,115,79,39,51,208,719,1.2329956584659914,1.2329956584659914,36.0,4.480463096960926,10.298118668596238,2.9522431259044866,7.172214182344428,1.52821997105644,3.125904486251809,0.5730824891461649,0.7988422575976845,1.5455861070911723,3.5426917510853837,5.088277858176555,1.9971056439942114,1.3719247467438493,0.6772793053545586,0.8856729377713459,3.6121562952243127,12.486251808972503,0,-3.178598020110594,-0.7912988376539056,1.8553327907622326
Luka Dončić,21,2021,DAL,PG,66,66,2262,647,1351,192,548,455,803,344,471,54,473,527,567,64,36,281,152,1830,1.0503978779840848,1.0503978779840848,36.0,10.297082228116711,21.50132625994695,3.055702917771883,8.721485411140584,7.241379310344827,12.779840848806366,5.474801061007958,7.496021220159151,0.8594164456233421,7.527851458885942,8.387267904509283,9.023872679045093,1.0185676392572944,0.5729442970822282,4.472148541114058,2.419098143236074,29.124668435013263,2,6.6077820831586,-1.89201238565958,-0.051834251508401166
Luka Dončić,22,2022,DAL,PG,65,65,2301,641,1403,201,569,440,834,364,489,56,537,593,568,75,36,292,145,1847,1.0169491525423728,1.0169491525423728,36.0,10.028683181225553,21.95045632333768,3.144719687092568,8.902216427640155,6.883963494132985,13.048239895697524,5.694915254237289,7.650586701434159,0.8761408083441982,8.401564537157757,9.277705345501955,8.886571056062582,1.1734028683181226,0.5632333767926989,4.56844850065189,2.2685788787483703,28.897001303780964,2,6.744357551900953,-1.78516661463284,-0.10365737358363473
Luka Dončić,23,2023,DAL,PG,66,66,2391,719,1449,185,541,534,908,515,694,54,515,569,529,90,33,236,166,2138,0.9937264742785445,0.9937264742785445,36.0,10.825595984943538,21.816813048933504,2.7854454203262233,8.145545796737766,8.040150564617315,13.671267252195735,7.754077791718946,10.449184441656211,0.8130489335006275,7.754077791718946,8.567126725219573,7.96486825595985,1.3550815558343787,0.4968632371392723,3.553324968632371,2.4993726474278546,32.19071518193225,2,7.803254965180696,-1.6218777946299936,-0.08523189854035458
Luka Dončić,25,2024,DAL,PG,50,50,1769,461,1025,177,481,284,544,309,395,40,369,409,383,89,21,179,126,1408,1.0175240248728095,1.0175240248728095,36.0,9.381571509327303,20.859242509892596,3.602035048049746,9.788581119276428,5.779536461277559,11.070661390616166,6.2882984737139624,8.038439796495194,0.8140192198982477,7.509327303561334,8.323346523459582,7.794234030525721,1.811192764273601,0.42736009044658,3.642736009044658,2.5641605426794802,28.653476540418318,2,5.472234897249508,-2.1567259025245575,-1.8445015895082588
Luke Kennard,24,2021,LAC,SG,63,17,1232,197,414,100,224,97,190,26,31,15,146,161,104,23,9,48,91,520,1.840909090909091,0.4967532467532467,36.0,5.7564935064935066,12.097402597402597,2.9220779220779223,6.545454545454546,2.8344155844155847,5.551948051948052,0.7597402597402597,0.9058441558441559,0.4383116883116883,4.266233766233766,4.704545454545454,3.038961038961039,0.672077922077922,0.262987012987013,1.4025974025974026,2.659090909090909,15.194805194805195,0,-2.346349793782269,-1.3795446961730746,-0.6329037065990885
Luke Kennard,25,2022,LAC,SG,70,13,1919,287,639,190,423,97,216,69,77,20,209,229,146,42,6,60,101,833,1.3131839499739448,0.24387701928087546,36.0,5.384054194893173,11.987493486190724,3.5643564356435644,7.935383011985409,1.8196977592496093,4.052110474205316,1.2944241792600313,1.4445023449713392,0.37519541427826997,3.9207920792079207,4.295987493486191,2.7389265242313705,0.7879103699843669,0.11255862428348098,1.1255862428348098,1.894736842105263,15.626889004689943,0,-2.4842966132921256,-2.49352679881794,0.5603558848399072
Luke Kennard,26,2023,LAC,SG,59,14,1315,188,382,133,269,55,113,37,39,15,143,158,91,32,5,46,82,546,1.6152091254752852,0.3832699619771863,36.0,5.146768060836502,10.457794676806085,3.64106463878327,7.36425855513308,1.505703422053232,3.0935361216730035,1.0129277566539925,1.067680608365019,0.41064638783269963,3.9148288973384027,4.325475285171103,2.491254752851711,0.8760456273764258,0.13688212927756654,1.2593155893536123,2.244866920152091,14.947528517110266,0,-3.146576102924793,-2.097306028020767,-0.6888110636839451
Luke Kennard,28,2024,MEM,SG,65,11,1472,206,431,113,261,93,170,51,57,37,146,183,215,50,5,72,59,576,1.5896739130434783,0.2690217391304348,36.0,5.03804347826087,10.540760869565219,2.763586956521739,6.383152173913043,2.2744565217391304,4.157608695652174,1.2472826086956523,1.3940217391304348,0.9048913043478262,3.5706521739130435,4.475543478260869,5.258152173913043,1.2228260869565217,0.12228260869565218,1.7608695652173914,1.4429347826086956,14.08695652173913,0,-2.39019144801955,-1.9870200984605366,-0.3835337221899884
Luke Kornet,29,2024,BOS,C,73,16,1361,187,280,0,3,187,277,67,97,190,198,388,117,36,71,31,119,441,1.9309331373989713,0.42321822189566494,36.0,4.946362968405584,7.406318883174136,0.0,0.07935341660543718,4.946362968405584,7.3269654665687,1.772226304188097,2.5657604702424686,5.025716385011021,5.237325495958855,10.263041880969874,3.09478324761205,0.9522409992652461,1.8780308596620132,0.8199853049228509,3.147685525349008,11.664952240999265,1,-1.7203393939310898,4.581562568506575,0.48540661773821125
Malachi Flynn,22,2021,TOR,PG,47,14,928,127,340,54,168,73,172,45,56,10,106,116,137,38,7,43,68,353,1.8232758620689653,0.5431034482758621,36.0,4.926724137931035,13.189655172413792,2.0948275862068964,6.517241379310345,2.831896551724138,6.672413793103448,1.7456896551724137,2.1724137931034484,0.3879310344827587,4.112068965517242,4.5,5.314655172413794,1.4741379310344827,0.27155172413793105,1.668103448275862,2.6379310344827585,13.693965517241379,0,-1.8121984042720904,-1.295239712559595,-2.2925227910263426
Malaki Branham,19,2023,SAS,SG,66,32,1550,269,611,77,255,192,356,58,70,28,153,181,127,33,7,76,115,673,1.5329032258064517,0.7432258064516128,36.0,6.247741935483871,14.190967741935482,1.7883870967741935,5.922580645161291,4.459354838709677,8.268387096774193,1.3470967741935485,1.6258064516129032,0.6503225806451614,3.5535483870967743,4.203870967741936,2.9496774193548387,0.7664516129032258,0.16258064516129034,1.7651612903225806,2.670967741935484,15.630967741935484,0,-0.9679248216416304,-1.1178698614755957,-0.0586729556091035
Malcolm Brogdon,28,2021,IND,PG,56,56,1930,444,980,145,374,299,606,153,177,58,236,294,329,49,15,115,110,1186,1.044559585492228,1.044559585492228,36.0,8.281865284974092,18.27979274611399,2.7046632124352334,6.976165803108808,5.57720207253886,11.303626943005183,2.8538860103626944,3.3015544041450777,1.0818652849740933,4.402072538860104,5.4839378238341965,6.1367875647668395,0.9139896373056995,0.27979274611398963,2.145077720207254,2.051813471502591,22.122279792746113,2,2.204292390855677,-1.9511698735641443,-0.17484521876882772
Malcolm Brogdon,29,2022,IND,PG,36,36,1206,243,543,58,186,185,357,143,167,33,152,185,212,30,14,77,71,687,1.0746268656716418,1.0746268656716418,36.0,7.253731343283582,16.208955223880597,1.7313432835820897,5.552238805970149,5.522388059701492,10.656716417910447,4.268656716417911,4.985074626865672,0.9850746268656716,4.537313432835822,5.522388059701492,6.328358208955224,0.8955223880597015,0.417910447761194,2.298507462686567,2.1194029850746268,20.507462686567166,2,2.0135862303253997,-0.9802885098970112,-2.4467548293990813
Malcolm Brogdon,30,2023,BOS,PG,67,0,1744,354,732,132,297,222,435,160,184,42,238,280,248,45,18,98,109,1000,1.3830275229357798,0.0,36.0,7.307339449541285,15.110091743119266,2.724770642201835,6.1307339449541285,4.582568807339449,8.979357798165138,3.302752293577982,3.798165137614679,0.8669724770642202,4.912844036697248,5.779816513761468,5.1192660550458715,0.9288990825688074,0.37155963302752293,2.022935779816514,2.25,20.642201834862384,2,0.8469437151393145,-1.3690574859454472,-0.7286598334739428
Malik Beasley,24,2021,MIN,SG,37,36,1214,264,600,128,321,136,279,68,80,28,134,162,88,30,7,60,62,724,1.0971993410214167,1.0675453047775947,36.0,7.828665568369028,17.792421746293243,3.7957166392092256,9.518945634266885,4.032948929159803,8.27347611202636,2.0164744645799013,2.372322899505766,0.8303130148270181,3.973640856672158,4.803953871499176,2.6095551894563425,0.8896210873146623,0.20757825370675453,1.7792421746293245,1.8385502471169688,21.469522240527183,0,0.27152800225932416,-2.698081164348383,-2.129688416849674
Malik Beasley,25,2022,MIN,SG,79,18,1976,332,850,240,637,92,213,49,60,26,201,227,116,43,12,43,88,953,1.4392712550607287,0.32793522267206476,36.0,6.048582995951417,15.48582995951417,4.37246963562753,11.605263157894736,1.6761133603238867,3.8805668016194335,0.8927125506072875,1.0931174089068825,0.47368421052631576,3.661943319838057,4.135627530364372,2.1133603238866394,0.7834008097165992,0.21862348178137653,0.7834008097165992,1.603238866396761,17.36234817813765,0,-2.2934414505471428,-3.576778364269488,1.1225829194904746
Malik Beasley,26,2023,LAL,SG,81,27,2093,370,937,235,658,135,279,50,65,35,248,283,124,65,9,90,107,1025,1.393215480172002,0.464405160057334,36.0,6.364070711896799,16.116579073100812,4.042044911610129,11.317725752508363,2.32202580028667,4.7988533205924515,0.8600095556617295,1.1180124223602483,0.6020066889632106,4.265647396082179,4.867654085045389,2.1328236980410895,1.1180124223602483,0.15480172001911133,1.5480172001911132,1.8404204491161011,17.63019589106546,0,-1.5444518552463868,-3.227293473697891,1.2761881285533
Malik Beasley,28,2024,DET,SG,82,18,2283,461,1071,319,766,142,305,95,140,47,167,214,139,73,5,83,125,1336,1.2930354796320631,0.2838370565045992,36.0,7.269382391590013,16.888304862023652,5.030223390275952,12.078843626806833,2.2391590013140603,4.80946123521682,1.4980289093298291,2.2076215505913273,0.7411300919842313,2.633377135348226,3.3745072273324572,2.1918528252299603,1.1511169513797634,0.07884362680683311,1.3088042049934299,1.971090670170828,21.067017082785807,0,-1.0389278835307283,-4.271601713837152,1.1699647728818736
Malik Monk,23,2022,LAL,SG,76,37,2139,391,826,173,442,218,384,93,117,37,219,256,218,61,29,122,138,1048,1.279102384291725,0.6227208976157083,36.0,6.580645161290323,13.901823281907435,2.9116409537166903,7.438990182328191,3.6690042075736327,6.4628330995792425,1.5652173913043477,1.9691444600280503,0.6227208976157083,3.685834502103787,4.308555399719495,3.6690042075736327,1.026647966339411,0.4880785413744741,2.053295932678822,2.32258064516129,17.638148667601683,0,-0.6156418791766067,-2.012941181868928,1.1293325007869097
Malik Monk,24,2023,SAC,SG,77,0,1719,357,796,143,398,214,398,184,207,32,171,203,298,49,20,146,125,1041,1.6125654450261782,0.0,36.0,7.476439790575916,16.670157068062828,2.994764397905759,8.335078534031414,4.481675392670157,8.335078534031414,3.8534031413612566,4.335078534031414,0.6701570680628272,3.5811518324607325,4.2513089005235605,6.240837696335079,1.0261780104712042,0.418848167539267,3.057591623036649,2.6178010471204187,21.801047120418847,2,1.4517859863547367,-2.397290101416955,-0.6880733563912763
Malik Monk,26,2024,SAC,SG,65,45,2054,412,939,139,428,273,511,154,178,30,215,245,362,61,38,159,158,1117,1.139240506329114,0.7887049659201558,36.0,7.221032132424537,16.457643622200585,2.436222005842259,7.501460564751705,4.784810126582278,8.95618305744888,2.6991236611489775,3.1197663096397275,0.5258033106134372,3.7682570593962996,4.2940603700097375,6.344693281402143,1.0691333982473223,0.6660175267770204,2.7867575462512173,2.769230769230769,19.57740993184031,2,1.2798858582222208,-1.9310736966820239,0.10721616256974986
Marc Gasol,36,2021,LAL,C,52,42,993,88,194,50,122,38,72,36,50,38,177,215,109,26,58,53,115,262,1.8851963746223566,1.5226586102719033,36.0,3.190332326283988,7.033232628398792,1.8126888217522659,4.422960725075528,1.377643504531722,2.6102719033232633,1.3051359516616317,1.8126888217522659,1.377643504531722,6.416918429003021,7.794561933534743,3.9516616314199395,0.9425981873111783,2.1027190332326287,1.9214501510574018,4.169184290030212,9.498489425981873,0,-3.223216327506155,2.102242459452821,-0.8824485318410098
Marcus Morris,31,2021,LAC,PF,57,29,1502,276,584,140,296,136,288,73,89,35,199,234,58,34,15,57,117,765,1.3661784287616512,0.6950732356857523,36.0,6.615179760319574,13.99733688415446,3.355525965379494,7.094540612516644,3.25965379494008,6.902796271637816,1.7496671105193076,2.133155792276964,0.8388814913448736,4.769640479360852,5.608521970705725,1.3901464713715046,0.81491344873502,0.3595206391478029,1.3661784287616512,2.8042609853528626,18.335552596537948,0,-1.0711429741584277,-1.2708487957325403,-0.5920337245347536
Marcus Morris,32,2022,LAC,PF,54,54,1564,300,691,101,275,199,416,129,148,26,213,239,113,28,18,69,115,830,1.2429667519181584,1.2429667519181584,36.0,6.90537084398977,15.90537084398977,2.3248081841432224,6.329923273657289,4.580562659846548,9.575447570332482,2.969309462915601,3.4066496163682864,0.5984654731457801,4.902813299232737,5.501278772378516,2.601023017902813,0.6445012787723785,0.4143222506393862,1.5882352941176472,2.6470588235294117,19.104859335038363,0,0.6053263909240734,-1.0012343544222941,-0.3879814211171394
Marcus Morris,33,2023,LAC,PF,65,65,1825,274,643,112,308,162,335,68,87,29,229,258,114,42,21,56,136,728,1.2821917808219179,1.2821917808219179,36.0,5.404931506849316,12.683835616438355,2.209315068493151,6.075616438356165,3.1956164383561645,6.608219178082192,1.3413698630136985,1.7161643835616438,0.572054794520548,4.517260273972603,5.089315068493151,2.248767123287671,0.8284931506849316,0.4142465753424658,1.1046575342465754,2.682739726027397,14.360547945205479,0,-1.5860261342144837,-0.9128222870420326,1.1073672649254647
Marcus Smart,26,2021,BOS,PG,48,45,1581,203,510,93,282,110,228,128,162,36,131,167,273,72,23,96,126,627,1.092979127134725,1.0246679316888045,36.0,4.622390891840607,11.612903225806452,2.1176470588235294,6.421252371916509,2.504743833017078,5.191650853889944,2.9146110056925996,3.688804554079696,0.8197343453510436,2.98292220113852,3.8026565464895636,6.216318785578747,1.6394686907020872,0.523719165085389,2.18595825426945,2.869070208728653,14.277039848197344,0,-1.0703029316333514,-1.4819229283162163,-1.0557630272129428
Marcus Smart,27,2022,BOS,PG,71,71,2296,300,718,119,360,181,358,142,179,42,228,270,417,119,18,159,160,861,1.113240418118467,1.113240418118467,36.0,4.70383275261324,11.257839721254355,1.8658536585365852,5.644599303135888,2.837979094076655,5.613240418118467,2.226480836236934,2.8066202090592336,0.6585365853658536,3.5749128919860627,4.2334494773519165,6.538327526132404,1.8658536585365852,0.28222996515679444,2.4930313588850175,2.508710801393728,13.5,0,-0.7834990358679479,-1.6258687562497813,1.5041548195122538
